source,dest,magnitude,sisters,pseudolik_0,pseudolik_1,correct_inf
12.0,13.0,0.3884876027210681,True,16.34353533006136,12.329979596315287,False
1.0,2.0,0.15277699507337517,False,26.48092609531137,21.74099609777944,False
3.0,0.0,0.21369681238076765,False,148.3848316988887,23.793847999248598,False
12.0,8.0,0.44042723114222704,False,46.37148643721554,23.750085922087646,False
13.0,8.0,0.28794703216413725,False,69.88617685639763,31.78943287388645,False
10.0,8.0,0.14652566385709756,False,25.300859343942193,13.595680814617184,False
0.0,5.0,0.4402558318966929,False,879.1101185517587,32.61493453031515,True
6.0,10.0,0.3161239737469506,False,774.4411791289682,76.04196123362122,True
2.0,8.0,0.13252777721817396,False,76.92140396134124,21.136609061011516,True
4.0,9.0,0.22937091537517446,False,178.28692570791353,20.001136237677727,True
9.0,8.0,0.3868880625218115,True,21.036350108347545,19.059102760469575,False
7.0,5.0,0.07821648906028562,False,16.57665299941794,12.910630234555025,False
10.0,13.0,0.088643963954291,False,14.06059948612317,10.521162238591732,False
11.0,12.0,0.3455020960555189,False,129.0182333861162,79.04816626887798,False
5.0,8.0,0.1717051787730652,False,83.78613228972722,15.1397146766882,True
11.0,7.0,0.458700299845497,True,15.337092611568712,14.142601907066874,False
4.0,3.0,0.31276410796549686,True,11.470234195217284,9.87732413274517,False
4.0,1.0,0.15868751942162457,False,22.651154829661913,18.1141413157766,False
2.0,13.0,0.24872281477773406,False,51.008412161560024,22.313867466854077,True
7.0,0.0,0.45585012020898547,False,776.8170850149335,83.81009191449148,True
9.0,3.0,0.24415301664300276,False,627.0564691949522,81.52723345879741,True
16.0,15.0,0.48898004150493485,False,22.101678941293372,14.92422803365391,False
5.0,10.0,0.1054125816518339,False,87.56809345435057,23.616662596745055,True
8.0,12.0,0.19095936333398122,False,90.48136321237361,23.367011012828968,False
8.0,3.0,0.43679019064214064,False,292.6320060142509,21.465362737760792,False
4.0,6.0,0.31196186968112544,False,143.03003395334764,20.319826581590778,True
6.0,9.0,0.10889271523029492,False,70.06204339071014,15.60263360647637,True
1.0,3.0,0.4434126316015398,False,655.0646047367347,22.206452975100508,True
1.0,7.0,0.3345051124045703,False,828.3275657390591,59.69283216100255,True
6.0,1.0,0.40735628990099204,False,1406.2078564209667,127.39900905647274,False
4.0,15.0,0.37542057649650523,False,285.72393738484084,75.56030045034822,False
7.0,5.0,0.061938663405027336,False,24.498308222149134,19.624973774749762,True
3.0,4.0,0.3244972408746727,True,20.830608393690056,18.712829424688188,False
7.0,1.0,0.31221229021269303,False,937.4856702102542,74.6496572364594,False
0.0,1.0,0.4059283817144489,True,18.890406818863074,16.05370990586782,False
1.0,5.0,0.4145631865910512,False,242.4676230580747,23.744455699525535,True
0.0,8.0,0.49556914029580085,False,1053.8972419428594,49.38156907088377,False
2.0,11.0,0.4854520231650942,False,347.7977796741977,59.184794737779974,True
9.0,2.0,0.4679780273841431,False,443.6124374270412,81.22180378657448,True
2.0,4.0,0.30423767640050886,False,163.9058892133084,17.150078648637244,False
5.0,3.0,0.29787581502138577,False,650.1283587108859,38.555431502396985,True
6.0,8.0,0.18833046225227473,False,202.37293226383187,23.745853373630453,True
5.0,8.0,0.2768471605383716,False,71.50145052862192,19.590530172157216,False
2.0,4.0,0.2846686626374491,False,29.39518697902599,18.695532630063017,False
6.0,8.0,0.23159511117832898,False,263.75163622807764,36.753283526341775,True
6.0,3.0,0.07499801499453762,False,107.33451509756154,24.077729071371778,True
5.0,4.0,0.48255502200807127,False,692.7496689555636,43.233440862864356,True
7.0,6.0,0.26658375077482777,False,17.656009176548082,14.37901824209403,False
11.0,13.0,0.4450292429573682,False,806.4537288132985,116.52170553668653,True
0.0,1.0,0.27732277544449413,True,16.771992981477055,14.21208406457817,False
3.0,1.0,0.1665174071395126,False,199.0568608611461,30.788356352998008,False
0.0,4.0,0.36653901251679666,False,403.0197678798613,33.47529458671757,True
7.0,3.0,0.4820930803688513,False,1171.4442966365389,75.31967390266044,True
11.0,9.0,0.14539984557884408,False,32.48266559468684,16.76750450117591,False
3.0,11.0,0.1820310540121266,False,316.28587211821366,31.709741523529257,False
11.0,4.0,0.31808808789235193,False,294.8510138829632,39.91391394200665,False
10.0,7.0,0.45546955696786934,False,399.98551617547264,30.530136632871713,False
9.0,0.0,0.1023497730104126,False,138.66728237585306,26.89527324869702,False
7.0,12.0,0.1219814733370566,False,105.20872888760894,18.759602151300992,True
5.0,7.0,0.22107292636956039,False,40.39808950649797,11.481524431172016,True
15.0,10.0,0.18070938557906707,False,49.59462259016817,16.141927781845123,True
11.0,7.0,0.442954962175104,True,12.721878473175515,11.549543957381571,False
12.0,15.0,0.3901186282475414,False,89.0832119123943,33.46007134674823,False
1.0,6.0,0.10439414862535736,False,218.1411570914222,29.97037903090598,False
4.0,10.0,0.13706879759148016,False,28.714595258338804,13.475883370022155,True
13.0,11.0,0.33271869782748903,False,177.45392807832073,26.548131755800853,False
10.0,4.0,0.1345383040438831,False,56.450983283206135,20.38081763538282,False
4.0,8.0,0.3310978351959501,False,273.7031156011862,38.187126340237434,True
16.0,14.0,0.26439460642182905,False,18.248317679386496,15.313900585879587,False
0.0,9.0,0.49543858644690775,False,318.82766629051883,13.1243261412403,False
10.0,2.0,0.2191558307645451,True,15.935265748726394,13.275985740485941,False
2.0,4.0,0.4812033905834952,False,62.308124498241824,14.433861648597258,False
7.0,4.0,0.310573044403556,False,100.43018391917842,14.078362151853723,True
10.0,2.0,0.25246593830532793,True,16.10901186012531,11.617379132019789,False
5.0,6.0,0.1980856216733331,True,17.565814826464262,15.228729733205805,False
8.0,5.0,0.39347569504277075,False,438.5697245137349,37.10288451727898,False
15.0,12.0,0.25156233761135394,False,30.885111909599924,12.808613825438783,False
2.0,3.0,0.49881076301679345,False,115.36898461487306,35.871384641824086,False
10.0,2.0,0.4040094880143152,True,18.136947064822106,15.313384681973377,False
8.0,11.0,0.19891810565292184,False,61.73188434847637,19.77783731160626,False
1.0,5.0,0.49776731744106634,False,819.0175286542941,96.61788404098169,False
7.0,0.0,0.062408233033803356,False,103.15438138966584,33.66896132464151,False
9.0,6.0,0.09344846117794894,False,49.95245897902237,15.876768843337636,False
3.0,11.0,0.35667999657671273,False,400.743756369014,57.45039754961272,False
5.0,0.0,0.06382364510642147,False,28.007000498627914,20.186556789666664,False
14.0,15.0,0.35968239628782345,True,25.70408734187646,18.73017723164656,False
15.0,2.0,0.2428205447035537,False,107.74269356348562,17.27681245274965,False
1.0,3.0,0.23284836076299514,False,282.1094685046636,27.697223451120216,True
15.0,16.0,0.43922461459311585,False,20.912304694893646,17.50885503299378,False
7.0,5.0,0.1513085567119226,False,11.851096661059891,11.177892197078059,False
9.0,2.0,0.16778836879003417,False,262.19785287013764,42.572055508873405,False
12.0,15.0,0.2995611497972278,False,56.38608953571811,19.364583614694585,True
10.0,5.0,0.18925518135609803,False,150.45115077118285,33.93894253264651,False
8.0,5.0,0.38217909153145585,False,274.1883301973529,30.043815614534687,True
10.0,11.0,0.4947903949795901,False,318.3455751479674,40.11061845768842,False
2.0,6.0,0.35621017412297507,False,516.2369281332421,36.22865884561157,False
8.0,4.0,0.43927574577635664,False,380.85860732659006,29.095435433540647,True
2.0,5.0,0.3852955458313394,False,1772.0589395945485,86.06012556348578,False
0.0,2.0,0.2526200633983206,False,36.814376417545006,34.081531932685536,False
6.0,2.0,0.2634420416856072,False,992.9859387671219,63.532275226187004,True
3.0,4.0,0.15605322417560316,True,18.02838545957238,15.200698835875272,False
15.0,12.0,0.29521459312690757,False,81.36434616845777,26.595431311536487,True
8.0,5.0,0.15594494900953054,False,92.5605290944202,14.480002353831132,False
8.0,10.0,0.19757917896499194,False,366.7863700989653,66.01704629518822,True
4.0,5.0,0.26056725890555804,False,175.3743013364658,22.36029332022599,True
5.0,9.0,0.06322388548206836,False,30.571041316979823,25.396505532923065,False
2.0,8.0,0.3655920390888045,False,350.20299700371334,40.95627635223234,True
12.0,4.0,0.31762504923463913,False,17.343519685393566,10.660621227683139,False
11.0,15.0,0.35996871118950974,False,57.79165740109391,18.263129924926307,True
13.0,9.0,0.20399350453191273,False,49.00255809856588,17.880801490844632,True
4.0,6.0,0.2530271352603872,False,689.0864351874797,56.03880922724334,False
14.0,12.0,0.27806834152723703,False,49.01920094720593,18.824524738947808,False
8.0,11.0,0.3009309553364586,False,94.360466569231,19.40649916168853,False
11.0,4.0,0.46660094685226783,False,423.32588793162415,254.90331721439324,False
7.0,5.0,0.0887233761921079,False,24.244100442816336,19.364798969063305,True
17.0,12.0,0.07280141467429041,False,23.682792655197918,18.904848418988127,False
7.0,13.0,0.4872421536404652,False,72.09385459732835,18.451641520912357,False
7.0,4.0,0.24846915020409988,False,485.9413062919701,34.793374275135086,True
5.0,2.0,0.11980751143515217,False,159.6869689786988,34.7535764017602,True
7.0,4.0,0.19634674171888628,False,237.05831219004398,22.175877252744556,True
3.0,1.0,0.16973295165426971,False,63.59962283534918,14.52390339203502,True
1.0,7.0,0.21152577382880894,False,109.95606299063725,14.070729765081738,True
9.0,12.0,0.425663642205545,False,526.0930167387718,39.905378812512986,True
9.0,10.0,0.40406092933262855,False,544.1134113736412,131.56138381358875,True
4.0,10.0,0.32761973064608485,False,107.8732337341342,19.129061100340603,False
2.0,10.0,0.29961402151656374,True,15.464030988716214,12.93615295057695,False
13.0,7.0,0.08108999454631899,False,16.202002268961824,13.067748436510294,False
13.0,10.0,0.24433863047719506,False,19.530754150130146,14.353477338474548,True
3.0,8.0,0.2575986566556809,False,224.14354607535333,29.06462891251771,True
5.0,6.0,0.1883976858320403,True,12.983611098082928,10.871417147552144,False
5.0,0.0,0.0837440491782053,False,111.71011788166143,18.888078536340686,False
0.0,1.0,0.18349956500215292,True,14.928848671356748,12.727177439458762,False
3.0,1.0,0.29253969864920887,False,49.54913308292719,16.040785675696284,True
3.0,10.0,0.10137352710120387,False,25.59363373580005,20.539485728393007,False
3.0,2.0,0.054927511831444585,False,24.309365234061797,18.19169541982672,True
8.0,3.0,0.4730376379184296,False,405.3372285808451,24.875603961001225,False
9.0,8.0,0.09105764755487122,True,15.905087902652555,13.251005922125893,False
3.0,5.0,0.4653605970433356,False,586.7303536419166,29.074632458624322,False
11.0,7.0,0.4019407050538706,True,19.1995056256081,13.41761063118405,False
16.0,17.0,0.33029342513177185,True,12.792937149329767,11.24508907476474,False
0.0,11.0,0.14499880372862062,False,280.41874338405495,46.19576265963784,False
7.0,8.0,0.3836132052902355,False,113.18256747903416,41.99065842502086,False
11.0,15.0,0.14583278671306416,False,24.408018485392695,13.937921757231235,True
6.0,8.0,0.43538447710624795,False,471.62344005958533,24.320109708557023,False
15.0,12.0,0.06901434427680044,False,17.19825323013306,14.772187762709649,False
1.0,5.0,0.43414184483719365,False,339.4558493243103,14.555040018927146,True
5.0,4.0,0.2540080137247304,False,727.9362781540149,44.598802894642986,True
9.0,8.0,0.1305661923074643,True,27.37426664822556,21.48100957591057,False
3.0,4.0,0.3741771975408339,True,20.831671902126633,16.053627045134142,False
9.0,8.0,0.0726818385982505,True,20.879527779943658,17.2632648249763,False
11.0,2.0,0.39021319368097224,False,431.49039275120344,260.98830081256915,False
6.0,5.0,0.19837222077776068,True,18.17632206639203,13.938373412725806,False
9.0,13.0,0.3979443337617097,False,304.75739477946314,62.32288878789574,False
8.0,3.0,0.1424268347851395,False,202.66251148549725,35.99915563856673,True
3.0,5.0,0.08123315501038056,False,140.60994216100318,23.92401431090054,False
3.0,7.0,0.4328957384158064,False,505.3627963865025,89.6504188617022,True
14.0,9.0,0.3874904990428846,False,19.79517299907488,12.319549927557501,False
9.0,2.0,0.2810316796108291,False,580.3877304514098,58.85002637363291,True
14.0,16.0,0.37945122912822754,False,21.507937401109594,14.909129902317945,False
15.0,14.0,0.3452121734027658,True,17.77436418933566,14.223570156352462,False
9.0,2.0,0.40649103508659157,False,496.0549976333937,155.36109893443427,True
1.0,8.0,0.4748641730518965,False,999.4681182658669,27.167415130682638,True
5.0,4.0,0.18275613973832872,False,702.8300379355848,50.588766067572635,True
13.0,11.0,0.22937492892366662,False,110.0883281903057,20.780820425892973,True
2.0,15.0,0.15102796098308424,False,41.15508693694127,15.935320906025897,True
10.0,5.0,0.08101154861654182,False,38.22029484326993,12.267513436078394,True
6.0,0.0,0.2638627301194092,False,477.6625916681524,37.54943484572243,False
12.0,11.0,0.4159442804897711,False,196.85893958502754,63.537467609182066,False
7.0,15.0,0.24084613488024448,False,135.75790495511265,12.362435150350908,True
5.0,7.0,0.38259806723800344,False,190.02184240577992,13.467918434459792,True
5.0,2.0,0.4887689575735231,False,673.4722051264122,158.51393488042228,True
5.0,0.0,0.35632156935704495,False,404.05938216119665,23.172325748414174,True
15.0,4.0,0.19785033077429387,False,27.423773504223483,16.042388813566514,False
7.0,5.0,0.25170487109606926,False,22.532751496934804,16.662925420599404,False
2.0,5.0,0.29192575256387227,False,872.7994571499652,65.87475187010193,False
7.0,3.0,0.16077826308708867,False,160.74912476584373,17.326030727690632,True
9.0,4.0,0.1265877327720873,False,40.00206997746301,13.853975624272326,True
8.0,4.0,0.2020004909675573,False,160.02865620583304,17.828578532207835,True
2.0,13.0,0.34740763095816835,False,325.4959501917758,18.45084088118841,True
2.0,0.0,0.31301793556209506,False,70.29298465683799,18.16501564681317,True
5.0,0.0,0.236114831875479,False,997.7789762322868,50.4030047602833,True
11.0,4.0,0.055919956366650536,False,20.607414792789434,17.0884268853994,False
2.0,3.0,0.22432768056797853,False,136.98082307033275,20.36050708501255,False
7.0,2.0,0.3357660419462564,False,217.01890210946678,16.84632199895346,True
5.0,3.0,0.22405193265174317,False,318.35517279523395,26.34447074641357,True
1.0,8.0,0.27794537866764196,False,387.61446189730435,82.23548611645258,True
8.0,5.0,0.2557059803967213,False,90.99561807971745,19.48334291603985,True
3.0,11.0,0.22270848863895748,False,61.00045318177949,38.458853316005246,False
11.0,4.0,0.12015977036153297,False,129.28999822640404,23.190823218614124,True
1.0,3.0,0.4087463335705314,False,606.9641900448572,46.541878171144724,False
4.0,6.0,0.4767771293257048,False,1132.5437161277337,47.87800146357214,False
2.0,15.0,0.25918541037529763,False,406.1097878930793,75.86266657938829,True
0.0,2.0,0.09755943205366262,False,22.20396142091772,19.9345456801664,False
12.0,11.0,0.062114157078789305,False,29.83689553521757,22.62844589931905,False
14.0,2.0,0.4733708596150043,False,240.05640244715218,69.39251202433944,False
3.0,14.0,0.4417270747566806,False,291.86344902448195,43.83195426361435,True
0.0,4.0,0.2791518645975432,False,75.32504339314309,37.7294233640875,False
12.0,11.0,0.14819921523541518,False,41.19164059276927,24.462055343090807,True
5.0,7.0,0.12720696898126907,False,21.263059393963275,16.741589245550475,False
13.0,17.0,0.10606090259193325,False,27.762274887798306,20.60112840184295,False
8.0,1.0,0.17166299544682107,False,225.75378707778356,31.47209671915743,False
3.0,11.0,0.4656343435388908,False,632.5751341139112,21.06040277911302,True
0.0,2.0,0.23920599942257303,False,41.55902397858837,20.546736724145962,False
2.0,0.0,0.2648772154229117,False,20.123909524429678,16.302753697880462,False
1.0,3.0,0.10970229448097729,False,54.27182399026451,28.73487548318448,False
12.0,13.0,0.2957419143406632,True,20.765992708352446,17.948955202268728,False
7.0,9.0,0.34465957638756295,False,130.53026006892082,20.39920481152817,False
1.0,9.0,0.1715965665436336,False,242.36883954713772,29.983411340968672,True
12.0,13.0,0.35675320207304456,True,23.6690367315666,17.718912019969004,False
10.0,9.0,0.3348191584424288,False,744.9751283823368,49.95018720918508,True
9.0,11.0,0.17975911261141359,False,33.702120822608485,10.247131776682176,True
11.0,0.0,0.25067941954277406,False,364.5157376897284,29.244560138178993,False
15.0,3.0,0.4155208489500136,False,581.2798600836242,52.70601153575613,False
1.0,3.0,0.4554481056456845,False,270.36317074924517,19.18382870378978,False
15.0,12.0,0.4032269094922474,False,75.9381891355892,32.40857430985536,False
9.0,13.0,0.47445953465940854,False,255.4608088928279,21.450080778885916,False
3.0,0.0,0.30516669601681823,False,387.46166362479136,39.83656475966489,True
12.0,9.0,0.32879075291259413,False,104.26793723291345,64.94789978221283,False
2.0,8.0,0.29585705493687947,False,401.4915476378789,22.709262384666793,True
13.0,2.0,0.38233440917551786,False,19.312724828516668,12.342752571979512,False
9.0,3.0,0.4819201228765766,False,668.8163976467105,39.953228139442004,True
14.0,13.0,0.08264474071189565,False,13.666511558621226,11.113064866707328,False
2.0,5.0,0.44647431562992423,False,568.829934692803,62.03494213169501,False
5.0,3.0,0.24574595102175478,False,283.5214340609696,19.3724857643635,True
2.0,10.0,0.20650167760517946,True,19.564390375526536,17.428837447268155,False
1.0,2.0,0.2575128426553736,False,68.88672122981009,23.039798809336254,False
11.0,4.0,0.15206167764871137,False,194.6732446421824,37.381554823884706,False
8.0,3.0,0.15755643330267083,False,188.3147033155519,22.57834730377069,False
9.0,8.0,0.31212967567414723,True,17.623257722707887,11.550257856055378,False
1.0,4.0,0.2578505241847503,False,153.63148584853795,20.01589750188487,True
1.0,5.0,0.31632636658749247,False,496.0398650067569,40.97869267493734,False
1.0,8.0,0.22749936858971526,False,182.87070758056646,21.440202965487604,True
2.0,13.0,0.16003521029496093,False,35.45358229505016,17.811119397774235,True
17.0,16.0,0.18068925502213828,True,15.32825489507371,13.810695861000587,False
15.0,16.0,0.0905290305276209,False,27.475397097429976,23.924279344902423,False
7.0,9.0,0.12837108249901125,False,33.20774271047527,16.986396731202056,True
10.0,3.0,0.49487274740217463,False,81.1737734887818,39.04762254873499,False
8.0,5.0,0.21384601307590573,False,256.5731419433924,19.933059399848737,False
5.0,8.0,0.21779538707957363,False,320.15016464545494,22.02548340517254,False
12.0,11.0,0.28284386286684965,False,97.09887467806892,45.62664975059894,False
2.0,0.0,0.08373944759911318,False,22.282748202088037,13.947164337320837,False
14.0,15.0,0.39657234590641294,True,13.850698378066168,10.45622947791684,False
9.0,8.0,0.36058940102492526,True,13.418266512495814,12.20181361068707,False
2.0,1.0,0.20561094329730772,False,20.682311016125396,18.128760198321487,False
13.0,14.0,0.454151018442012,False,57.90695761264269,11.08842411826024,False
1.0,0.0,0.44350244064122935,True,15.175575691730911,11.521910390362189,False
7.0,0.0,0.304459273160441,False,705.9331117004583,57.423247891415116,False
7.0,0.0,0.3965680967554144,False,476.44573992528336,25.84771985132665,True
9.0,11.0,0.10044665338664649,False,28.594911188185165,17.673497743878965,False
7.0,15.0,0.1054628266807332,False,18.307583359089094,14.025381805269664,False
2.0,9.0,0.33649578540839936,False,501.21664657447116,22.329292263965485,False
0.0,8.0,0.4083997717523943,False,547.503384810271,28.401257625558987,True
9.0,2.0,0.25531021348282334,False,184.41680774659434,25.167612149156554,False
6.0,8.0,0.32242504885917517,False,342.31098904546093,26.91085302111591,True
2.0,3.0,0.11619499283638786,False,28.150709535652425,15.275151097449605,True
3.0,5.0,0.20725943971381017,False,177.22797938101488,21.68919765712802,True
9.0,10.0,0.3601108590136495,False,218.0377324579389,23.407008582974058,False
7.0,10.0,0.12223697476453035,False,132.9033930645606,17.157000586034087,False
9.0,13.0,0.25469155848670827,False,351.2916251738368,28.426563189662776,False
8.0,4.0,0.2513312155176686,False,519.1698078225176,53.832611065326056,True
8.0,0.0,0.44890449338780625,False,1193.2995575908217,37.53894851659125,True
11.0,4.0,0.42981170376160066,False,528.1719179855089,39.8892108244679,True
16.0,14.0,0.4326731757694177,False,17.89860887328423,14.789235837539522,False
3.0,0.0,0.4768849118978937,False,73.66630693847772,15.683967437976346,False
9.0,2.0,0.23533454495057943,False,142.0454338893829,15.341792687034289,True
8.0,0.0,0.3524234667807845,False,552.8176233982016,44.51468538752919,False
15.0,7.0,0.07773553743070724,False,13.859266691497108,12.094298539107532,False
13.0,12.0,0.11967003478292339,True,27.227003731215536,21.11002090514542,False
7.0,9.0,0.16404506448869427,False,22.10887926570596,13.238275151888766,False
15.0,13.0,0.4361799477777093,False,69.54898032076831,20.19286638273975,True
11.0,7.0,0.3688926122085628,True,16.85915464246782,13.73733114498572,False
2.0,3.0,0.060863987408755385,False,15.78528241527563,14.246382076216733,True
5.0,6.0,0.3314589893782854,True,20.728983663202413,17.508755296339924,False
1.0,6.0,0.38784278932202637,False,422.95433794284565,54.516326426080695,False
2.0,3.0,0.06630501115592169,False,47.02744157757625,17.624491040906168,True
1.0,11.0,0.10596909061388077,False,188.32849104982955,17.468912095423903,True
7.0,0.0,0.11979713701630662,False,369.13096939917307,30.567757732869957,False
0.0,9.0,0.19858584976476967,False,358.8353521459608,22.3323622306201,False
9.0,7.0,0.36654879541134333,False,89.3060054246005,17.301502095300496,False
10.0,11.0,0.1606078826569072,False,232.15083747468344,51.57918007705704,False
0.0,5.0,0.3159728481732171,False,304.69819527853895,17.19754476346228,True
3.0,11.0,0.4621155206472575,False,113.68686575604187,23.448815789327174,True
7.0,12.0,0.2403911263688372,False,258.7372593951176,20.0630444245737,False
2.0,8.0,0.3318215163738875,False,936.2398903847098,77.64816259267108,False
0.0,4.0,0.1905893050720634,False,233.20723759639762,18.87694423768148,True
5.0,9.0,0.2624141567084994,False,308.4497737766579,24.927533109629223,True
15.0,14.0,0.1382225968697488,True,20.1090709200253,13.92594485513256,False
1.0,6.0,0.12021356196713398,False,158.4765344716482,21.634955788142598,True
6.0,1.0,0.2816980836238318,False,1309.1718274497482,34.28335241357176,False
16.0,14.0,0.2414333074063707,False,21.405859207457787,18.9989374736376,False
11.0,7.0,0.23698279884736234,True,11.941551816651376,10.178988283529836,False
2.0,10.0,0.48099978878191285,True,18.05430132022508,12.546867702461068,False
6.0,10.0,0.15393297559157887,False,376.0720761524753,63.76136696141671,False
7.0,11.0,0.3362017379459263,True,19.07313222307789,14.220429442490525,False
9.0,8.0,0.40247755662829854,True,20.317510293059808,17.769010494203673,False
8.0,5.0,0.4229934009368517,False,450.66708958025896,33.61467418976965,False
11.0,7.0,0.307144118986306,True,14.006542617627659,11.96196008065208,False
3.0,8.0,0.480532103031541,False,650.4480311441788,35.55606928171751,False
0.0,6.0,0.34211889011974805,False,1371.1926081737784,78.70921786510947,True
0.0,4.0,0.3296242829439808,False,652.6663829205689,46.46816252467878,True
12.0,11.0,0.4752674646540234,False,70.46515062473215,18.513311457065882,False
3.0,12.0,0.2547128864065454,False,38.21054434029855,15.872476784712799,False
14.0,12.0,0.46987653384662054,False,94.68553637041562,20.205852876318875,False
7.0,13.0,0.41636254245973364,False,544.7150322262912,112.80474609960945,True
8.0,2.0,0.058534740277662874,False,106.10124766176152,21.08787850974904,True
4.0,10.0,0.0894281994694705,False,46.98215478046413,18.181458102435084,True
8.0,11.0,0.336204914798409,False,68.01661811520107,22.10536505204196,False
13.0,10.0,0.1363009263374025,False,17.61410643617566,15.30263576635695,False
4.0,1.0,0.4534073759289832,False,170.51278742325286,14.419658954438452,True
7.0,5.0,0.16691664396951172,False,17.19728310772994,14.360703156402613,False
15.0,13.0,0.3426779333698801,False,25.713794329613147,14.155376098319643,False
9.0,0.0,0.12714957275819924,False,79.65657562270886,19.591027497556667,False
7.0,9.0,0.288360591632866,False,172.77297067107867,15.076926309509245,True
8.0,7.0,0.1298435365818538,False,36.95981679253692,23.970020882639066,True
10.0,7.0,0.37553626895153525,False,449.0280907979723,42.77719063264541,False
7.0,11.0,0.4432192663338622,True,17.615264111001604,14.426595687388563,False
2.0,11.0,0.10664646688733899,False,221.86673440556137,53.774534918712035,False
7.0,11.0,0.46645677659071116,True,17.609786072290166,13.711577245641271,False
11.0,10.0,0.2530682151601446,False,246.04282888320924,23.432463748875392,True
4.0,3.0,0.05040024316925106,True,29.204055686366267,20.730861444270527,False
8.0,3.0,0.10077108685923789,False,95.52879996271463,22.64224740451555,True
5.0,9.0,0.4243419565603691,False,413.5650690266433,54.89965796043049,True
6.0,5.0,0.47174622203129374,True,16.496104348548702,14.908781205832446,False
1.0,7.0,0.3786226504840794,False,657.4105108972431,23.14469716966966,True
14.0,2.0,0.4360776448607759,False,61.2603291434754,21.32245459809328,False
16.0,17.0,0.2827915751118163,True,11.370191600124603,8.664488555891587,False
14.0,12.0,0.392805065851842,False,41.4695119868859,15.15620612384318,False
7.0,15.0,0.15828938116050825,False,18.19022244311654,15.088383185698634,False
3.0,9.0,0.4336479096195331,False,355.457064096261,32.7171482106072,True
3.0,8.0,0.38742259342161034,False,792.2918874798306,91.80898311237743,True
4.0,10.0,0.14867326353583904,False,42.17350297934175,12.513445365098912,True
13.0,9.0,0.0659106978364501,False,21.619036352756353,12.988042117890682,False
6.0,7.0,0.41036806774348944,False,57.8337343622787,21.507663209393417,False
4.0,8.0,0.41201947557899615,False,1043.5846958759116,114.60678548590089,True
7.0,3.0,0.2512627081301787,False,299.00467924140474,40.05628414876925,False
5.0,2.0,0.0690053693032899,False,191.86105880297,38.84368216029845,True
3.0,11.0,0.1295445638381581,False,213.85132182128288,49.474812468388244,False
7.0,9.0,0.38821910983555635,False,81.13997114868899,15.32022364857472,True
6.0,7.0,0.4905305927556353,False,46.23930041283327,18.269925267182842,False
15.0,13.0,0.32027842211647806,False,57.07033242339607,16.629280922396564,False
2.0,9.0,0.2368088301513503,False,412.7871477354391,122.76812955766962,False
8.0,4.0,0.30286752108210147,False,299.3998270272649,37.921126697468026,False
2.0,9.0,0.2038650201829761,False,663.7113039280069,97.15786107035603,True
0.0,4.0,0.07500058529146252,False,54.15001659065317,14.793122929005545,True
11.0,12.0,0.30985390518429634,False,43.812628992774854,18.660963015131085,False
12.0,15.0,0.42206564355090914,False,122.50123734421707,35.82272756296754,True
9.0,1.0,0.1250030249625787,False,112.17433592744146,21.021841967169195,True
2.0,10.0,0.4268671449679002,True,13.003983600802579,10.836281703308371,False
11.0,15.0,0.15857359816045177,False,42.72770953848885,15.484214533733633,False
7.0,8.0,0.14217672808818224,False,93.7616789729971,15.94974503967148,False
0.0,2.0,0.3966238305554844,False,43.14442623284501,16.448911737187032,True
12.0,15.0,0.20131474359758578,False,72.35473755310336,19.9531135746758,False
8.0,2.0,0.0957465974473789,False,152.53837821481136,36.90322846265531,False
10.0,2.0,0.15460316451580053,True,15.318660217003403,13.100458443557873,False
16.0,17.0,0.3966825470366363,True,22.914620543233543,17.766861708554163,False
8.0,11.0,0.35893432714864776,False,193.77647983150652,20.735485192240006,True
2.0,7.0,0.44280104893115785,False,968.9014169736683,108.183363258817,True
3.0,11.0,0.12728072314100392,False,28.08697821612426,13.636236106764839,False
14.0,15.0,0.16615869537430752,True,22.703328201637426,19.33958137672154,False
10.0,13.0,0.25742785973497473,False,87.90319279689969,21.695498118806903,True
4.0,0.0,0.0662769042501839,False,19.758377432563265,7.062647094357075,False
7.0,3.0,0.23107422760640123,False,117.49513110517583,15.265919012126256,True
14.0,13.0,0.4670636579535928,False,23.832093677484238,16.53243039712684,False
11.0,2.0,0.4075109267133804,False,597.537394687337,44.19836006874357,False
0.0,1.0,0.07933561657037169,True,21.10847664015522,15.042714198644143,False
8.0,9.0,0.4645812055753825,True,23.351574132015944,14.102074088501999,False
7.0,8.0,0.48547559914753974,False,97.49464508826162,12.591850609732425,False
3.0,0.0,0.07143513108659268,False,41.621968603376516,27.655388426248035,False
4.0,2.0,0.21825751169190483,False,147.82764886010048,19.32842287562023,True
7.0,3.0,0.44287664066093285,False,343.0067446757913,68.65503909991459,True
11.0,0.0,0.3688100264833866,False,682.9943846074401,52.79456946582922,False
2.0,11.0,0.27533424304383114,False,290.2145145109868,105.99809016036086,False
7.0,1.0,0.3960304538637177,False,1245.4777097395151,93.95252245631163,True
1.0,3.0,0.11643019668543879,False,46.31195618333709,20.881550813804708,False
14.0,16.0,0.14759091514895117,False,19.16509847419738,16.888905388949446,False
10.0,15.0,0.08561406976479094,False,25.09604637418538,11.733304209379261,False
9.0,1.0,0.13089722082883162,False,183.00621629428326,29.611683220611702,False
